relation,cluster,component,fact_type,kind,namespace,name,status,assurance,provider_components,reason,source,object,path
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[24].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[48].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[45].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[21].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[19].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[11].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[22].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[30].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[47].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[24].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[8].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[12].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[23].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-dex-server,spec.template.spec.containers[0].env[2].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[26].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[5].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[40].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[13].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[36].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[42].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[11].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[16].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[41].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[26].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[36].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[10].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[8].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[46].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[26].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[4].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[15].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[43].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[34].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[36].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[37].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[2].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[41].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[10].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[32].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[31].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[13].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[17].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[12].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[33].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[51].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[26].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[33].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-dex-server,spec.template.spec.containers[0].env[4].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[38].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[17].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[8].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[38].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[25].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[28].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,pod volume ConfigMap reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.volumes[7].configMap.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[34].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[39].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[35].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[16].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[7].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[45].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[21].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[25].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[15].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[22].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[11].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[14].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[17].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[27].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[19].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[9].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-applicationset-controller,spec.template.spec.containers[0].env[18].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[7].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[23].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|StatefulSet|argocd|argocd-application-controller,spec.template.spec.containers[0].env[8].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-repo-server,spec.template.spec.containers[0].env[16].valueFrom.configMapKeyRef.name
needs,test-cluster,test-cluster/argo-cd,object,ConfigMap,argocd,argocd-cmd-params-cm,resolved-rendered,,test-cluster/argo-cd,container ConfigMap key reference,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/argo-cd.yaml,apps/v1|Deployment|argocd|argocd-server,spec.template.spec.containers[0].env[16].valueFrom.configMapKeyRef.name
